program,sequence_id,pass_sequence,execution_time,binary_size,feature_total_instructions,feature_total_basic_blocks,feature_total_lines,feature_num_functions,feature_num_declarations,feature_total_function_calls,feature_num_br,feature_num_conditional_br,feature_num_unconditional_br,feature_num_switch,feature_num_select,feature_num_icmp,feature_num_fcmp,feature_num_ret,feature_num_phi,feature_num_load,feature_num_store,feature_num_alloca,feature_num_getelementptr,feature_num_ptrtoint,feature_num_inttoptr,feature_num_memcpy,feature_num_memset,feature_num_memmove,feature_num_add,feature_num_sub,feature_num_mul,feature_num_div,feature_num_rem,feature_num_fadd,feature_num_fsub,feature_num_fmul,feature_num_fdiv,feature_num_and,feature_num_or,feature_num_xor,feature_num_shl,feature_num_shr,feature_estimated_loops,feature_num_back_edges,feature_num_direct_calls,feature_num_indirect_calls,feature_num_tail_calls,feature_uses_i1,feature_uses_i8,feature_uses_i32,feature_uses_i64,feature_uses_float,feature_uses_double,feature_uses_ptr,feature_uses_array,feature_uses_vector,feature_cyclomatic_complexity,feature_avg_block_size,feature_memory_intensity,feature_branch_intensity,feature_arithmetic_intensity,feature_call_intensity,feature_phi_ratio,feature_load_store_ratio,machine_m,machine_a,machine_f,machine_d,machine_c,machine_lui-addi-fusion,machine_zba,machine_auipc-addi-fusion,machine_zcmp,machine_zbs,machine_zbb,machine_ld-add-fusion,machine_zbc,machine_zcb,machine_relocation-model,machine_O,machine_relax,machine_code-model,machine_conditional-cmv-fusion,machine_no-optimized-zero-stride-load,machine_fast-unaligned-access,machine_zcmt,machine_v
180_expression_eval,0,deadargelim mem2reg instsimplify loop-vectorize,0.016614562999166083,556504,316,64,671,7,6,21,63,21,42,1,0,21,0,7,4,117,54,27,52,0,0,2,2,0,18,3,1,1,0,0,0,0,1,2,0,0,0,0,4,89,21,0,0,26,99,285,113,0,6,5,34,0,13,4.9375,0.5411392405063291,0.19936708860759494,0.07278481012658228,0.06645569620253164,0.0625,2.1666666666666665,True,True,True,True,True,True,,,,,,,,,,3,,small,,False,True,,False
17_avl_tree,1,adce annotation-remarks sccp loop-unroll,0.10228742499930377,561672,264,36,517,9,6,38,36,16,20,0,0,16,0,9,3,126,49,24,50,0,0,0,0,0,6,2,0,0,1,0,0,0,1,0,0,0,0,0,3,52,38,0,0,16,1,242,14,0,6,0,1,0,18,7.333333333333333,0.6628787878787878,0.13636363636363635,0.030303030303030304,0.14393939393939395,0.08333333333333333,2.5714285714285716,True,True,True,True,True,,False,,,,True,,False,,,,,medium,False,,True,False,False
17_avl_tree,3,globaldce ipsccp deadargelim globaldce jump-threading globalopt jump-threading adce lower-expect globalopt,0.10765950699897076,561672,264,36,517,9,6,38,36,16,20,0,0,16,0,9,3,126,49,24,50,0,0,0,0,0,6,2,0,0,1,0,0,0,1,0,0,0,0,0,3,52,38,0,0,16,1,242,14,0,6,0,1,0,18,7.333333333333333,0.6628787878787878,0.13636363636363635,0.030303030303030304,0.14393939393939395,0.08333333333333333,2.5714285714285716,True,True,True,True,True,,,,,False,,,True,,,,,medium,True,,,,
182_quadtree_spatial,4,deadargelim deadargelim argpromotion function-attrs loop-reduce loop-deletion loop-reduce tailcallelim simplifycfg annotation-remarks adce elim-avail-extern instsimplify,0.02188758800002688,556536,394,44,671,6,3,23,44,23,21,0,0,12,12,6,1,201,73,38,60,0,0,0,0,0,9,1,4,0,0,12,0,4,7,4,0,0,0,0,1,67,23,0,0,25,2,242,15,0,246,0,2,0,12,8.954545454545455,0.6954314720812182,0.1116751269035533,0.03553299492385787,0.0583756345177665,0.022727272727272728,2.7534246575342465,True,True,True,True,True,True,,,,False,False,,False,,static,,,,,True,True,,
182_quadtree_spatial,7,deadargelim loop-deletion elim-avail-extern tailcallelim globalopt inline inline loop-simplify loop-unroll lower-constant-intrinsics,0.017841087999840965,556536,394,44,671,6,3,23,44,23,21,0,0,12,12,6,1,201,73,38,60,0,0,0,0,0,9,1,4,0,0,12,0,4,7,4,0,0,0,0,1,67,23,0,0,25,2,242,15,0,246,0,2,0,12,8.954545454545455,0.6954314720812182,0.1116751269035533,0.03553299492385787,0.0583756345177665,0.022727272727272728,2.7534246575342465,True,True,True,True,True,,,,,False,,,,,,,False,,,,,False,
181_polynomial_eval,3,ipsccp slp-vectorizer licm lower-expect inline mergereturn function-attrs instsimplify mem2reg memcpyopt loop-rotate tailcallelim,0.08922413499931281,556536,196,30,423,5,6,21,30,8,22,0,0,7,1,5,0,84,55,39,6,0,0,0,0,0,11,3,3,0,0,2,1,2,5,1,0,0,0,0,0,38,21,0,0,8,3,144,31,0,139,0,3,0,10,6.533333333333333,0.7091836734693877,0.15306122448979592,0.08673469387755102,0.10714285714285714,0.0,1.5272727272727273,True,True,True,True,True,True,,,,,,True,,,,,,,False,,,,
184_csv_parser,8,tailcallelim simplifycfg annotation-remarks dce memcpyopt,0.06155871500050125,556472,192,23,367,3,6,12,23,8,15,0,0,9,0,3,1,79,31,19,35,0,0,2,0,0,10,3,0,0,0,0,0,0,1,0,0,1,0,0,1,31,12,0,0,13,22,183,64,0,6,0,18,0,6,8.347826086956522,0.5729166666666666,0.11979166666666667,0.06770833333333333,0.0625,0.043478260869565216,2.5483870967741935,True,True,True,True,True,,,,,,,,,,,2,,small,False,,,False,
187_huffman_decode,0,mergereturn memcpyopt gvn dse,0.030631734000053257,556448,124,13,270,4,5,15,13,4,9,0,0,4,0,4,1,48,38,24,17,0,0,2,0,0,4,2,0,1,1,0,0,0,1,1,0,0,0,1,1,17,15,0,0,6,22,113,33,0,6,0,5,0,8,9.538461538461538,0.6935483870967742,0.10483870967741936,0.056451612903225805,0.12096774193548387,0.07692307692307693,1.263157894736842,True,True,True,True,True,,,,False,,True,,True,,static,2,,,False,True,,,
187_huffman_decode,4,tailcallelim loop-simplify loop-simplify instcombine,0.025840131000222755,556432,124,13,270,4,5,15,13,4,9,0,0,4,0,4,1,48,38,24,17,0,0,2,0,0,4,2,0,1,1,0,0,0,1,1,0,0,0,1,1,17,15,0,0,6,22,113,33,0,6,0,5,0,8,9.538461538461538,0.6935483870967742,0.10483870967741936,0.056451612903225805,0.12096774193548387,0.07692307692307693,1.263157894736842,True,True,True,True,True,True,,,False,,,True,True,,,2,False,small,False,,,,
187_huffman_decode,6,function-attrs loop-vectorize dse indvars break-crit-edges licm memcpyopt lower-matrix-intrinsics sroa,0.029979377999552526,556424,124,13,270,4,5,15,13,4,9,0,0,4,0,4,1,48,38,24,17,0,0,2,0,0,4,2,0,1,1,0,0,0,1,1,0,0,0,1,1,17,15,0,0,6,22,113,33,0,6,0,5,0,8,9.538461538461538,0.6935483870967742,0.10483870967741936,0.056451612903225805,0.12096774193548387,0.07692307692307693,1.263157894736842,True,True,True,True,True,False,,,,False,,,,,,2,,,True,,,,
186_rle_decode,1,partial-inliner indvars dse correlated-propagation,0.18055946700042114,556376,166,31,371,3,4,12,31,10,21,0,0,10,0,3,2,68,48,31,8,0,0,0,0,0,17,1,1,0,1,0,0,0,1,1,0,0,0,1,2,41,12,0,0,12,36,155,40,0,6,0,2,0,6,5.354838709677419,0.6987951807228916,0.18674698795180722,0.1144578313253012,0.07228915662650602,0.06451612903225806,1.4166666666666667,True,True,True,True,True,,,False,False,,True,False,,,,,,small,False,,,,False
186_rle_decode,7,partial-inliner always-inline loop-simplify loop-vectorize loop-reduce loop-deletion sccp loop-deletion loop-unroll-and-jam sroa memcpyopt adce reassociate reassociate lower-expect,0.1914822649996495,556392,166,31,371,3,4,12,31,10,21,0,0,10,0,3,2,68,48,31,8,0,0,0,0,0,17,1,1,0,1,0,0,0,1,1,0,0,0,1,2,41,12,0,0,12,36,155,40,0,6,0,2,0,6,5.354838709677419,0.6987951807228916,0.18674698795180722,0.1144578313253012,0.07228915662650602,0.06451612903225806,1.4166666666666667,True,True,True,True,True,,,,,,,,,True,,,True,,,,,False,
186_rle_decode,8,ipsccp lower-constant-intrinsics sroa indvars function-attrs div-rem-pairs correlated-propagation early-cse correlated-propagation strip-dead-prototypes loop-unroll-and-jam argpromotion sccp tailcallelim loop-deletion,0.16658448099951784,556392,166,31,371,3,4,12,31,10,21,0,0,10,0,3,2,68,48,31,8,0,0,0,0,0,17,1,1,0,1,0,0,0,1,1,0,0,0,1,2,41,12,0,0,12,36,155,40,0,6,0,2,0,6,5.354838709677419,0.6987951807228916,0.18674698795180722,0.1144578313253012,0.07228915662650602,0.06451612903225806,1.4166666666666667,True,True,True,True,True,,,True,,False,True,,True,,,,False,medium,,True,,,
20_heap,7,elim-avail-extern instcombine globaldce elim-avail-extern annotation-remarks instsimplify memcpyopt ipsccp lower-expect loop-deletion early-cse deadargelim,0.07702634800079977,561584,248,28,459,6,6,16,28,12,16,0,0,12,0,6,1,119,41,24,45,0,0,0,0,0,8,6,3,5,1,0,0,0,1,0,0,0,0,0,1,40,16,0,0,13,1,259,44,0,6,0,1,0,12,8.857142857142858,0.6451612903225806,0.11290322580645161,0.08870967741935484,0.06451612903225806,0.03571428571428571,2.902439024390244,True,True,True,True,True,,True,False,,,True,,,,,,,medium,False,False,,,
18_red_black_tree,0,tailcallelim indvars adce early-cse dce annotation-remarks dse break-crit-edges loop-rotate loop-deletion reassociate loop-unroll loop-rotate,0.038604495999607025,561512,102,14,241,4,6,14,14,5,9,0,0,5,0,4,0,49,26,14,19,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,19,14,0,0,5,1,89,14,0,6,0,1,0,8,7.285714285714286,0.7352941176470589,0.13725490196078433,0.0196078431372549,0.13725490196078433,0.0,1.8846153846153846,True,True,True,True,True,,,,,False,,,,,,,False,small,,,,,
18_red_black_tree,1,strip-dead-prototypes indvars instcombine always-inline loop-rotate always-inline argpromotion argpromotion,0.04701610199845163,561536,102,14,241,4,6,14,14,5,9,0,0,5,0,4,0,49,26,14,19,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,19,14,0,0,5,1,89,14,0,6,0,1,0,8,7.285714285714286,0.7352941176470589,0.13725490196078433,0.0196078431372549,0.13725490196078433,0.0,1.8846153846153846,True,True,True,True,True,,,False,,,,,,True,,2,,small,,,,,
18_red_black_tree,5,lower-matrix-intrinsics simplifycfg memcpyopt loop-unroll-and-jam,0.04148968499976036,561680,102,14,241,4,6,14,14,5,9,0,0,5,0,4,0,49,26,14,19,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,19,14,0,0,5,1,89,14,0,6,0,1,0,8,7.285714285714286,0.7352941176470589,0.13725490196078433,0.0196078431372549,0.13725490196078433,0.0,1.8846153846153846,True,True,True,True,True,,False,,False,False,False,,False,,,,,,,,,,True
18_red_black_tree,7,partial-inliner licm mem2reg dce div-rem-pairs lower-expect loop-unroll dse elim-avail-extern elim-avail-extern,0.04527392999989388,561520,102,14,241,4,6,14,14,5,9,0,0,5,0,4,0,49,26,14,19,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,19,14,0,0,5,1,89,14,0,6,0,1,0,8,7.285714285714286,0.7352941176470589,0.13725490196078433,0.0196078431372549,0.13725490196078433,0.0,1.8846153846153846,True,True,True,True,True,,True,False,,,,,,,,1,,,,,,,
21_kruskal_mst,2,partial-inliner dse reassociate globaldce tailcallelim reassociate partial-inliner lower-constant-intrinsics loop-unroll strip-dead-prototypes loop-unroll-and-jam always-inline,0.04368170199995802,561576,261,23,480,6,10,26,23,8,15,0,0,8,0,6,1,113,47,32,52,0,0,3,0,0,5,3,2,0,3,0,0,0,1,0,0,0,0,0,1,31,26,0,0,12,1,277,73,0,6,0,1,0,12,11.347826086956522,0.6130268199233716,0.08812260536398467,0.038314176245210725,0.09961685823754789,0.043478260869565216,2.404255319148936,True,True,True,True,True,True,True,False,,,,,False,,,,,,,True,False,False,
21_kruskal_mst,9,elim-avail-extern loop-vectorize memcpyopt licm loop-reduce partial-inliner partial-inliner instcombine loop-vectorize argpromotion,0.047075454000150785,561592,261,23,480,6,10,26,23,8,15,0,0,8,0,6,1,113,47,32,52,0,0,3,0,0,5,3,2,0,3,0,0,0,1,0,0,0,0,0,1,31,26,0,0,12,1,277,73,0,6,0,1,0,12,11.347826086956522,0.6130268199233716,0.08812260536398467,0.038314176245210725,0.09961685823754789,0.043478260869565216,2.404255319148936,True,True,True,True,True,,True,,,,True,,,,static,0,,,,,,,
19_trie,0,ipsccp slp-vectorizer deadargelim,0.2358802740000101,561536,192,43,451,5,6,17,43,14,29,0,0,15,0,5,1,72,46,28,27,0,0,0,0,0,11,3,0,0,4,0,0,0,1,0,0,0,0,0,1,57,17,0,0,16,25,168,54,0,6,0,18,0,10,4.465116279069767,0.6145833333333334,0.22395833333333334,0.07291666666666667,0.08854166666666667,0.023255813953488372,1.565217391304348,True,True,True,True,True,False,,,,True,,True,,,,0,,,True,,,,
19_trie,4,globalopt sccp early-cse elim-avail-extern strip-dead-prototypes consthoist dse,0.25539580099939485,561544,192,43,451,5,6,17,43,14,29,0,0,15,0,5,1,72,46,28,27,0,0,0,0,0,11,3,0,0,4,0,0,0,1,0,0,0,0,0,1,57,17,0,0,16,25,168,54,0,6,0,18,0,10,4.465116279069767,0.6145833333333334,0.22395833333333334,0.07291666666666667,0.08854166666666667,0.023255813953488372,1.565217391304348,True,True,True,True,True,,True,,,,True,,False,,,,,,,,False,,False
19_trie,5,partial-inliner loop-vectorize licm ipsccp inline reassociate instsimplify annotation-remarks break-crit-edges lower-expect loop-simplify loop-rotate dse,0.2611130690002028,561528,192,43,451,5,6,17,43,14,29,0,0,15,0,5,1,72,46,28,27,0,0,0,0,0,11,3,0,0,4,0,0,0,1,0,0,0,0,0,1,57,17,0,0,16,25,168,54,0,6,0,18,0,10,4.465116279069767,0.6145833333333334,0.22395833333333334,0.07291666666666667,0.08854166666666667,0.023255813953488372,1.565217391304348,True,True,True,True,True,False,,,False,,,,,,,,,,True,True,,,
19_trie,8,elim-avail-extern slp-vectorizer lower-constant-intrinsics mem2reg globalopt loop-deletion loop-vectorize argpromotion,0.23243143100080488,561536,192,43,451,5,6,17,43,14,29,0,0,15,0,5,1,72,46,28,27,0,0,0,0,0,11,3,0,0,4,0,0,0,1,0,0,0,0,0,1,57,17,0,0,16,25,168,54,0,6,0,18,0,10,4.465116279069767,0.6145833333333334,0.22395833333333334,0.07291666666666667,0.08854166666666667,0.023255813953488372,1.565217391304348,True,True,True,True,True,False,,,,,False,True,True,,pic,3,,,True,,,,
22_prim_mst,1,memcpyopt licm sccp indvars lower-expect tailcallelim lowerswitch,0.10071244800019485,561512,168,41,392,3,4,8,41,14,27,0,0,14,0,3,0,63,39,23,26,0,0,0,0,0,9,1,0,0,2,0,0,0,1,0,0,0,0,0,0,55,8,0,0,14,1,204,80,0,6,0,32,0,6,4.097560975609756,0.6071428571428571,0.24404761904761904,0.05952380952380952,0.047619047619047616,0.0,1.6153846153846154,True,True,True,True,True,,False,,,True,,True,,,pic,,True,medium,False,,,,False
22_prim_mst,6,inline sccp instsimplify lowerswitch,0.09879249100049492,561536,168,41,392,3,4,8,41,14,27,0,0,14,0,3,0,63,39,23,26,0,0,0,0,0,9,1,0,0,2,0,0,0,1,0,0,0,0,0,0,55,8,0,0,14,1,204,80,0,6,0,32,0,6,4.097560975609756,0.6071428571428571,0.24404761904761904,0.05952380952380952,0.047619047619047616,0.0,1.6153846153846154,True,True,True,True,True,,,,False,True,True,False,True,,,,,medium,True,,,,
22_prim_mst,8,argpromotion loop-unroll-and-jam loop-simplify simplifycfg memcpyopt loop-reduce,0.08728360399982193,561504,168,41,392,3,4,8,41,14,27,0,0,14,0,3,0,63,39,23,26,0,0,0,0,0,9,1,0,0,2,0,0,0,1,0,0,0,0,0,0,55,8,0,0,14,1,204,80,0,6,0,32,0,6,4.097560975609756,0.6071428571428571,0.24404761904761904,0.05952380952380952,0.047619047619047616,0.0,1.6153846153846154,True,True,True,True,True,,,False,,,,,,False,,3,False,small,,False,,,False
25_strongly_connected,4,gvn dse loop-unroll-and-jam lower-expect loop-simplify sroa,0.02448862100027327,561632,298,47,624,8,7,28,47,15,32,0,0,16,0,8,0,144,70,42,39,0,0,0,0,0,9,1,3,0,1,0,0,0,1,0,0,1,0,0,0,62,28,0,0,17,1,252,68,0,6,0,1,0,16,6.340425531914893,0.7181208053691275,0.15771812080536912,0.0436241610738255,0.09395973154362416,0.0,2.057142857142857,True,True,True,True,True,,,,,,,False,,False,,,,,,,,False,
23_bellman_ford,0,elim-avail-extern argpromotion div-rem-pairs slp-vectorizer loop-simplify adce instcombine slp-vectorizer lower-matrix-intrinsics annotation-remarks sroa loop-unroll,0.5140133580007387,561488,179,19,341,3,6,15,19,6,13,0,0,6,0,3,0,79,35,22,31,0,0,0,0,0,6,2,2,0,3,0,0,0,1,0,0,0,0,0,0,25,15,0,0,6,1,198,46,0,6,0,1,0,6,9.421052631578947,0.6368715083798883,0.10614525139664804,0.055865921787709494,0.08379888268156424,0.0,2.257142857142857,True,True,True,True,True,False,False,,,True,,,False,False,,,,small,,False,,False,
23_bellman_ford,2,strip-dead-prototypes globaldce lowerswitch instsimplify loop-reduce slp-vectorizer tailcallelim div-rem-pairs simplifycfg correlated-propagation function-attrs div-rem-pairs instsimplify adce,0.5351020569996763,561488,179,19,341,3,6,15,19,6,13,0,0,6,0,3,0,79,35,22,31,0,0,0,0,0,6,2,2,0,3,0,0,0,1,0,0,0,0,0,0,25,15,0,0,6,1,198,46,0,6,0,1,0,6,9.421052631578947,0.6368715083798883,0.10614525139664804,0.055865921787709494,0.08379888268156424,0.0,2.257142857142857,True,True,True,True,True,,,True,,,True,,,,pic,3,,,False,False,,,
24_topological_sort,3,inline adce loop-deletion,0.02656343299895525,561560,187,32,421,5,7,20,32,10,22,0,0,10,0,5,0,90,45,28,21,0,0,0,0,0,7,2,2,0,2,0,0,0,1,0,0,0,0,0,0,42,20,0,0,10,1,170,44,0,6,0,1,0,10,5.84375,0.7219251336898396,0.1711229946524064,0.058823529411764705,0.10695187165775401,0.0,2.0,True,True,True,True,True,True,,,False,,,False,,,,,,small,False,,,False,
24_topological_sort,4,lower-matrix-intrinsics lower-expect reassociate,0.02736075500070001,561560,187,32,421,5,7,20,32,10,22,0,0,10,0,5,0,90,45,28,21,0,0,0,0,0,7,2,2,0,2,0,0,0,1,0,0,0,0,0,0,42,20,0,0,10,1,170,44,0,6,0,1,0,10,5.84375,0.7219251336898396,0.1711229946524064,0.058823529411764705,0.10695187165775401,0.0,2.0,True,True,True,True,True,,,False,,,,,,,,0,,small,True,False,,,
24_topological_sort,8,sroa dse lower-matrix-intrinsics,0.024549294999815174,561560,187,32,421,5,7,20,32,10,22,0,0,10,0,5,0,90,45,28,21,0,0,0,0,0,7,2,2,0,2,0,0,0,1,0,0,0,0,0,0,42,20,0,0,10,1,170,44,0,6,0,1,0,10,5.84375,0.7219251336898396,0.1711229946524064,0.058823529411764705,0.10695187165775401,0.0,2.0,True,True,True,True,True,False,,,,,,,,,,,True,medium,,,,,
24_topological_sort,9,globaldce early-cse adce always-inline sroa dse lower-constant-intrinsics,0.028216808999786736,561568,187,32,421,5,7,20,32,10,22,0,0,10,0,5,0,90,45,28,21,0,0,0,0,0,7,2,2,0,2,0,0,0,1,0,0,0,0,0,0,42,20,0,0,10,1,170,44,0,6,0,1,0,10,5.84375,0.7219251336898396,0.1711229946524064,0.058823529411764705,0.10695187165775401,0.0,2.0,True,True,True,True,True,,,,,,True,True,False,,,,,small,False,,,,
28_sudoku_solver,4,deadargelim deadargelim tailcallelim instcombine indvars,3.3541521950010065,556392,173,53,437,3,3,7,53,17,36,0,0,17,0,3,0,71,45,28,17,0,0,2,0,0,11,3,0,0,2,0,0,0,1,0,0,0,0,0,0,70,7,0,0,19,1,310,60,0,6,0,36,0,6,3.2641509433962264,0.6705202312138728,0.3063583815028902,0.08092485549132948,0.04046242774566474,0.0,1.5777777777777777,True,True,True,True,True,,True,,,,True,,,,,3,,small,True,,,,False
171_minimax_tictactoe,4,deadargelim licm lowerswitch loop-reduce mem2reg consthoist,8.009590768000635,556448,421,97,858,5,2,9,97,37,60,0,0,37,0,5,0,163,75,41,111,0,0,0,0,0,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,134,9,0,0,37,1,495,198,0,6,0,114,0,10,4.34020618556701,0.5653206650831354,0.23040380047505937,0.047505938242280284,0.021377672209026127,0.0,2.1733333333333333,True,True,True,True,True,,,False,,,,False,,,,,,medium,False,False,False,False,
171_minimax_tictactoe,8,inline loop-vectorize gvn dce reassociate loop-reduce slp-vectorizer argpromotion loop-vectorize,8.328883489999498,556648,421,97,858,5,2,9,97,37,60,0,0,37,0,5,0,163,75,41,111,0,0,0,0,0,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,134,9,0,0,37,1,495,198,0,6,0,114,0,10,4.34020618556701,0.5653206650831354,0.23040380047505937,0.047505938242280284,0.021377672209026127,0.0,2.1733333333333333,True,True,True,True,True,True,True,,,True,,,,,pic,,,,,True,True,False,True
171_minimax_tictactoe,9,ipsccp adce dce slp-vectorizer strip-dead-prototypes dse,8.557635667000795,556632,421,97,858,5,2,9,97,37,60,0,0,37,0,5,0,163,75,41,111,0,0,0,0,0,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,134,9,0,0,37,1,495,198,0,6,0,114,0,10,4.34020618556701,0.5653206650831354,0.23040380047505937,0.047505938242280284,0.021377672209026127,0.0,2.1733333333333333,True,True,True,True,True,True,,,,True,False,False,False,,pic,,False,,,,,,True
32_blocked_gemm,7,deadargelim correlated-propagation early-cse partial-inliner ipsccp loop-simplify loop-unroll correlated-propagation loop-reduce strip-dead-prototypes ipsccp argpromotion loop-rotate,0.05277018800006772,556584,155,34,365,3,6,13,34,10,24,0,0,10,0,3,3,75,33,23,6,0,0,0,0,0,14,1,6,0,1,0,0,0,2,0,0,0,0,0,3,44,13,0,0,13,1,150,30,0,34,0,1,0,6,4.5588235294117645,0.6967741935483871,0.21935483870967742,0.13548387096774195,0.08387096774193549,0.08823529411764706,2.272727272727273,True,True,True,True,True,True,,,,,,False,,True,,,True,medium,False,,,,True
33_bitboard_chess,0,partial-inliner loop-reduce always-inline argpromotion globalopt simplifycfg lower-expect loop-simplify elim-avail-extern partial-inliner gvn deadargelim instsimplify slp-vectorizer correlated-propagation,0.013152306000847602,556496,329,69,689,6,2,9,69,24,45,0,0,24,0,6,4,131,82,53,0,0,0,0,0,0,32,8,8,2,2,0,0,0,1,14,13,0,13,5,4,93,9,0,0,28,1,243,213,0,6,0,1,0,12,4.768115942028985,0.6474164133738601,0.20972644376899696,0.1519756838905775,0.02735562310030395,0.057971014492753624,1.5975609756097562,True,True,True,True,True,,False,False,,False,False,,False,,,,,,,,True,,
33_bitboard_chess,2,early-cse sccp mergereturn,0.011352202998750727,556496,329,69,689,6,2,9,69,24,45,0,0,24,0,6,4,131,82,53,0,0,0,0,0,0,32,8,8,2,2,0,0,0,1,14,13,0,13,5,4,93,9,0,0,28,1,243,213,0,6,0,1,0,12,4.768115942028985,0.6474164133738601,0.20972644376899696,0.1519756838905775,0.02735562310030395,0.057971014492753624,1.5975609756097562,True,True,True,True,True,,,,False,False,,,,,,,,,False,,,,
33_bitboard_chess,5,always-inline globaldce argpromotion loop-unroll deadargelim deadargelim loop-unroll loop-unroll dce loop-reduce inline,0.011965825999141089,556488,329,69,689,6,2,9,69,24,45,0,0,24,0,6,4,131,82,53,0,0,0,0,0,0,32,8,8,2,2,0,0,0,1,14,13,0,13,5,4,93,9,0,0,28,1,243,213,0,6,0,1,0,12,4.768115942028985,0.6474164133738601,0.20972644376899696,0.1519756838905775,0.02735562310030395,0.057971014492753624,1.5975609756097562,True,True,True,True,True,,True,,,,False,,,,,,,,False,True,,,
33_bitboard_chess,8,deadargelim reassociate globaldce early-cse sccp lowerswitch globalopt memcpyopt loop-rotate simplifycfg globaldce argpromotion lowerswitch deadargelim,0.012668137998844031,556520,329,69,689,6,2,9,69,24,45,0,0,24,0,6,4,131,82,53,0,0,0,0,0,0,32,8,8,2,2,0,0,0,1,14,13,0,13,5,4,93,9,0,0,28,1,243,213,0,6,0,1,0,12,4.768115942028985,0.6474164133738601,0.20972644376899696,0.1519756838905775,0.02735562310030395,0.057971014492753624,1.5975609756097562,True,True,True,True,True,,False,,,False,,,,True,,,False,,,,False,,
27_n_queens,0,loop-vectorize adce mem2reg lowerswitch early-cse loop-deletion,4.302151603000311,556448,103,17,242,4,4,9,17,7,10,0,0,7,0,4,0,49,25,20,4,0,0,0,0,0,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,24,9,0,0,7,1,130,24,0,6,0,1,0,8,6.0588235294117645,0.7184466019417476,0.1650485436893204,0.0970873786407767,0.08737864077669903,0.0,1.96,True,True,True,True,True,,,,,True,False,,,True,pic,,False,,,False,False,,False
27_n_queens,2,globaldce lower-matrix-intrinsics simplifycfg dse,4.340488466999886,556432,103,17,242,4,4,9,17,7,10,0,0,7,0,4,0,49,25,20,4,0,0,0,0,0,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,24,9,0,0,7,1,130,24,0,6,0,1,0,8,6.0588235294117645,0.7184466019417476,0.1650485436893204,0.0970873786407767,0.08737864077669903,0.0,1.96,True,True,True,True,True,,,,,,,False,False,True,static,3,,medium,,,,,
27_n_queens,3,always-inline lowerswitch lowerswitch reassociate deadargelim memcpyopt sccp sroa lower-expect loop-unroll loop-unroll lower-expect inline tailcallelim,4.340473575000942,556416,103,17,242,4,4,9,17,7,10,0,0,7,0,4,0,49,25,20,4,0,0,0,0,0,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,24,9,0,0,7,1,130,24,0,6,0,1,0,8,6.0588235294117645,0.7184466019417476,0.1650485436893204,0.0970873786407767,0.08737864077669903,0.0,1.96,True,True,True,True,True,,,,,,True,,,,,1,True,,True,True,,,
27_n_queens,6,deadargelim tailcallelim div-rem-pairs,4.195855755999219,556576,103,17,242,4,4,9,17,7,10,0,0,7,0,4,0,49,25,20,4,0,0,0,0,0,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,24,9,0,0,7,1,130,24,0,6,0,1,0,8,6.0588235294117645,0.7184466019417476,0.1650485436893204,0.0970873786407767,0.08737864077669903,0.0,1.96,True,True,True,True,True,False,,False,,,,,,,,2,,medium,,,,,True
35_lz77_compression,3,inline jump-threading indvars,0.036473201000262634,556448,206,34,433,4,6,12,34,12,22,0,0,12,0,4,4,90,48,32,15,0,0,2,0,0,14,3,1,2,2,0,0,1,2,0,0,0,0,0,4,46,12,0,0,15,25,214,43,0,14,0,2,0,8,6.0588235294117645,0.6699029126213593,0.1650485436893204,0.0970873786407767,0.05825242718446602,0.11764705882352941,1.875,True,True,True,True,True,,True,True,,,,False,,False,,,,small,,,,,
35_lz77_compression,4,mergereturn memcpyopt jump-threading loop-unroll consthoist memcpyopt loop-vectorize mergereturn,0.0403485280003224,556464,206,34,433,4,6,12,34,12,22,0,0,12,0,4,4,90,48,32,15,0,0,2,0,0,14,3,1,2,2,0,0,1,2,0,0,0,0,0,4,46,12,0,0,15,25,214,43,0,14,0,2,0,8,6.0588235294117645,0.6699029126213593,0.1650485436893204,0.0970873786407767,0.05825242718446602,0.11764705882352941,1.875,True,True,True,True,True,,False,,,,,False,,True,,2,,,False,,,False,False
35_lz77_compression,7,instcombine div-rem-pairs annotation-remarks,0.03515031400092994,556440,206,34,433,4,6,12,34,12,22,0,0,12,0,4,4,90,48,32,15,0,0,2,0,0,14,3,1,2,2,0,0,1,2,0,0,0,0,0,4,46,12,0,0,15,25,214,43,0,14,0,2,0,8,6.0588235294117645,0.6699029126213593,0.1650485436893204,0.0970873786407767,0.05825242718446602,0.11764705882352941,1.875,True,True,True,True,True,,,,,False,,True,,,,,,,True,,,,
